rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.326,5.000,4.700,2.246,2.454,0.522,7,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[8]/D","P2 popcount capture","CARRY4=4;FDCE=2;LUT3=2;LUT5=1"
142,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][31]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
143,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][0]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
144,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][16]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
145,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][17]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
146,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][18]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
147,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][1]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
148,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][2]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
149,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][0]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
150,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][11]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
151,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][15]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
152,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][16]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
153,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][17]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
154,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][18]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
155,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][1]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
156,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][23]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
157,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][27]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
158,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][2]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
159,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][31]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
160,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
161,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
162,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
163,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
164,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
165,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
166,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
167,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
168,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
169,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
170,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
171,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
172,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
173,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][43]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
174,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][47]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
175,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
176,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
177,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
178,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][8]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
179,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
180,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
181,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][12]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
182,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
183,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
184,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
185,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
186,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
187,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
188,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
189,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
190,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
191,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
192,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
193,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
194,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][43]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
195,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
196,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
197,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
198,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
199,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
200,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
201,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
202,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
203,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
204,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
205,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
206,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][23]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
207,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
208,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
209,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][27]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
210,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
211,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
212,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
213,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
214,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
215,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
216,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][8]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
217,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
218,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
219,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][12]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
220,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
221,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
222,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
223,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
224,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
225,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
226,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
227,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
228,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][28]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
229,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
230,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
231,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
232,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
233,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
234,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
235,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
236,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
237,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][44]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
238,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][40]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
239,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
240,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][43]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
241,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][44]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
242,0.435,5.000,4.562,1.190,3.372,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][40]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
243,0.452,5.000,4.545,1.190,3.355,0.738,6,"FSM_onehot_st_q_reg[12]/C","lane_result_q_reg[2][63]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=3"
244,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][11]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
245,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][15]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
246,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][7]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
247,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][11]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
248,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][7]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
249,0.453,5.000,4.544,1.190,3.354,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][7]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
250,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][12]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
251,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][8]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
252,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][11]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
253,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][12]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
254,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][7]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
255,0.454,5.000,4.543,1.190,3.353,0.738,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][8]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
256,0.479,5.000,4.547,2.093,2.454,0.540,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[6]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
257,0.506,5.000,4.491,1.210,3.281,0.731,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][31]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
258,0.507,5.000,4.490,1.190,3.300,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][47]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
259,0.522,5.000,4.475,1.938,2.537,0.567,7,"a_q_reg[4]/C","FSM_onehot_st_q_reg[9]/D","TOP control","CARRY4=2;FDCE=2;LUT3=1;LUT4=1;LUT6=3"
260,0.522,5.000,4.475,1.938,2.537,0.567,7,"a_q_reg[4]/C","res_q_reg[1]/D","scalar response","CARRY4=2;FDCE=2;LUT3=1;LUT4=1;LUT6=3"
261,0.526,5.000,4.471,1.190,3.281,0.734,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][15]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
262,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
263,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
264,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
265,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
266,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
267,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
268,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
269,0.583,5.000,4.414,1.118,3.296,0.747,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
270,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
271,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
272,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
273,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
274,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
275,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[39]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
276,0.596,5.000,4.401,1.105,3.296,0.749,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[7]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=1;LUT6=3"
