pattern,object_name,object_type,ref_name,hierarchy,fanout,driver,load_cells,load_lanes,cross_multiple_lanes
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_22",cell,"LUT4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_23",cell,"LUT4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_24",cell,"LUT2","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_25",cell,"LUT1","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_26",cell,"LUT1","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_27",cell,"LUT2","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_28",cell,"LUT2","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_29",cell,"LUT2","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_30",cell,"LUT3","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_addr][5]_i_5",cell,"LUT4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q[src1_base][5]_i_3",cell,"LUT3","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q_reg[src1_addr][5]_i_14",cell,"CARRY4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q_reg[src1_addr][5]_i_15",cell,"CARRY4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/uop_p0_q_reg[src1_addr][5]_i_16",cell,"CARRY4","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/xor_q_reg",cell,"FDCE","gen_lane[2].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice",cell,"hdec_p2_pop_slice_2",".",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/VCC",cell,"VCC","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_16",cell,"LUT3","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_8",cell,"LUT5","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_1",cell,"LUT6","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_3",cell,"LUT2","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_i_1",cell,"LUT3","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_reg",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[0]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[1]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[2]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[3]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[4]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[5]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/xor_q_i_1",cell,"LUT4","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/xor_q_reg",cell,"FDCE","gen_lane[3].i_p2_pop_slice",0,,0,,0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/<const1>",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/VCC/P",2,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[0]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[0]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[1]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[1]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[2]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[2]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[3]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[3]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[4]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[4]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[5]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[5]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/D[6]",net,,"gen_lane[0].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[0].i_vrf_bank/popcount_q_o[6]_i_1/O",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/E[0]",net,,"gen_lane[0].i_p2_pop_slice",64,"gen_lane[0].i_p2_pop_slice/lane_result_q[0][63]_i_1/O",64,"",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/Q[0]",net,,"gen_lane[0].i_p2_pop_slice",157,"FSM_onehot_st_q_reg[6]/Q",157,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/S[0]",net,,"gen_lane[0].i_p2_pop_slice",1,"gen_lane[0].i_p2_pop_slice/hsim_total_q[3]_i_12/O",1,"2",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/clk_i",net,,"gen_lane[0].i_p2_pop_slice",1913,"",1909,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/hsim_total_q_reg[3]_i_7",net,,"gen_lane[0].i_p2_pop_slice",3,"gen_lane[2].i_p2_pop_slice/hsim_total_q[3]_i_15/O",3,"0;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/hsim_total_q_reg[3]_i_7_0[0]",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/hsim_total_q_reg[3]_i_7_1[0]",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/hsim_total_q_reg[3]_i_7_2[0]",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/lane_result_q_reg[0][0]",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_3/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/pop_d_i",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/pop_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/pop_q",net,,"gen_lane[0].i_p2_pop_slice",8,"gen_lane[0].i_p2_pop_slice/pop_q_reg/Q",8,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[0]",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"1;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[1]",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[1]/Q",2,"0;1",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[2]",net,,"gen_lane[0].i_p2_pop_slice",3,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[2]/Q",3,"0;2",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[3]",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[3]/Q",2,"2",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[4]",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[4]/Q",2,"2",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[5]",net,,"gen_lane[0].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[5]/Q",2,"2",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_0[6]",net,,"gen_lane[0].i_p2_pop_slice",3,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]_1",net,,"gen_lane[0].i_p2_pop_slice",1909,"i_vrf/gen_vrf_bram[3].i_vrf_bank/FSM_onehot_st_q[0]_i_3/O",1909,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/uop_p2_q_reg[use_clip]__0",net,,"gen_lane[0].i_p2_pop_slice",72,"uop_p2_q_reg[use_clip]/Q",72,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/uop_p2_q_reg[valid]__0",net,,"gen_lane[0].i_p2_pop_slice",12,"uop_p2_q_reg[valid]/Q",12,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/xor_d_i",net,,"gen_lane[0].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/xor_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice/xor_q",net,,"gen_lane[0].i_p2_pop_slice",1,"gen_lane[0].i_p2_pop_slice/xor_q_reg/Q",1,"0",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice_n_0",net,,".",64,"gen_lane[0].i_p2_pop_slice/lane_result_q[0][63]_i_1/O",64,"",0
"i_p2_pop_slice","gen_lane[0].i_p2_pop_slice_n_1",net,,".",1,"gen_lane[0].i_p2_pop_slice/hsim_total_q[3]_i_12/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/<const1>",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/VCC/P",2,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/DI[0]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_10/O",2,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[0]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[0]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[1]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[1]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[2]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[2]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[3]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[3]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[4]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[4]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[5]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[5]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/D[6]",net,,"gen_lane[1].i_p2_pop_slice",1,"i_vrf/gen_vrf_bram[1].i_vrf_bank/popcount_q_o[6]_i_1__0/O",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/E[0]",net,,"gen_lane[1].i_p2_pop_slice",64,"gen_lane[1].i_p2_pop_slice/lane_result_q[1][63]_i_1/O",64,"",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/Q[0]",net,,"gen_lane[1].i_p2_pop_slice",157,"FSM_onehot_st_q_reg[6]/Q",157,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/S[0]",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_14/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/S[1]",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_13/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/clk_i",net,,"gen_lane[1].i_p2_pop_slice",1913,"",1909,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[0]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[1]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[2]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[2]/Q",3,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[3]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[3]/Q",4,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[4]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[5]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[5]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[0]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[1]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[2]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[2]/Q",3,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[3]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[3]/Q",4,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[4]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[5]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_0[5]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_1[0]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_1[1]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[1]/Q",2,"0;1",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/hsim_total_q_reg[7]_i_7_1[2]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/lane_popcnt_q[1][0]",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/lane_result_q_reg[1][0]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_3/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/pop_d_i",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/pop_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/pop_q",net,,"gen_lane[1].i_p2_pop_slice",8,"gen_lane[1].i_p2_pop_slice/pop_q_reg/Q",8,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/pop_q_reg_0",net,,"gen_lane[1].i_p2_pop_slice",1909,"i_vrf/gen_vrf_bram[3].i_vrf_bank/FSM_onehot_st_q[0]_i_3/O",1909,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[2]_0",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_16/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[3]_0",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_21/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[5]_0",net,,"gen_lane[1].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_20/O",2,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[0]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[1]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[2]/Q",3,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[2]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[3]/Q",4,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[3]",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[4]/Q",4,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[4]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[5]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_0[5]",net,,"gen_lane[1].i_p2_pop_slice",3,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]_1[0]",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_12/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/uop_p2_q_reg[use_clip]__0",net,,"gen_lane[1].i_p2_pop_slice",72,"uop_p2_q_reg[use_clip]/Q",72,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/uop_p2_q_reg[valid]__0",net,,"gen_lane[1].i_p2_pop_slice",12,"uop_p2_q_reg[valid]/Q",12,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/xor_d_i",net,,"gen_lane[1].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/xor_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice/xor_q",net,,"gen_lane[1].i_p2_pop_slice",1,"gen_lane[1].i_p2_pop_slice/xor_q_reg/Q",1,"1",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_0",net,,".",64,"gen_lane[1].i_p2_pop_slice/lane_result_q[1][63]_i_1/O",64,"",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_1",net,,".",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_16/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_10",net,,".",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_13/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_11",net,,".",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_14/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_12",net,,".",2,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_10/O",2,"1;2",1
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_13",net,,".",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_12/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_8",net,,".",1,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_21/O",1,"2",0
"i_p2_pop_slice","gen_lane[1].i_p2_pop_slice_n_9",net,,".",2,"gen_lane[1].i_p2_pop_slice/hsim_total_q[7]_i_20/O",2,"1;2",1
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/<const0>",net,,"gen_lane[2].i_p2_pop_slice",42,"gen_lane[2].i_p2_pop_slice/GND/G",14,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/<const1>",net,,"gen_lane[2].i_p2_pop_slice",5,"gen_lane[2].i_p2_pop_slice/VCC/P",5,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/DI[0]",net,,"gen_lane[2].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/hsim_total_q[3]_i_10/O",2,"1;2",1
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[0]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[0]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[10]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[10]_i_2/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[1]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[1]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[2]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[2]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[3]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[3]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[4]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[4]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[5]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[5]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[6]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[6]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[7]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[7]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice/D[8]",net,,"gen_lane[2].i_p2_pop_slice",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[8]_i_1/O",1,"",0
